CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00000003,8/31/2021,1/31/2018,847000
A00000172,10/31/2021,8/31/2018,155000
A00001719,5/31/2023,2/28/2023,753000
A00000333,7/31/2022,4/30/2020,33000
A00000006,7/31/2021,1/31/2018,360000
A00001494,4/30/2023,4/30/2022,4000
A00000350,6/30/2022,7/31/2020,74000
A00000399,6/30/2022,12/31/2021,14000
A00000350,9/30/2021,7/31/2020,46000
A00001480,5/31/2023,1/31/2022,483000
A00000256,2/28/2022,8/31/2019,3000
A00001406,8/31/2021,8/31/2021,93000
A00000006,11/30/2021,1/31/2018,421000
A00000216,8/31/2021,10/31/2018,1123000
A00000155,4/30/2023,1/31/2018,2691000
A00000390,3/31/2021,2/28/2021,2000
A00001548,4/30/2023,4/30/2022,26000
A00000109,11/30/2022,1/31/2018,9000
A00000379,10/31/2022,1/31/2021,71000
A00000381,10/31/2021,1/31/2021,2000
A00000183,10/31/2021,12/31/2018,4759000
A00000379,2/28/2023,1/31/2021,71000
A00000374,8/31/2022,11/30/2020,356000
A00001421,8/31/2022,8/31/2021,482000
A00001437,4/30/2023,10/31/2021,2000
A00000216,3/31/2021,10/31/2018,227000
A00001564,10/31/2022,7/31/2022,3000
A00001484,3/31/2023,1/31/2022,33000
A00000172,11/30/2022,8/31/2018,445000
A00000242,6/30/2022,5/31/2019,11485000
A00001456,6/30/2022,11/30/2021,7103000
A00000050,8/31/2022,1/31/2018,6000
A00000405,12/31/2022,3/31/2021,49000
A00000305,10/31/2022,7/31/2020,206000
A00000206,6/30/2022,6/30/2018,2292000
A00001557,10/31/2022,7/31/2022,1000
A00001496,5/31/2023,2/28/2022,8000
A00000285,4/30/2023,11/30/2019,93000
A00000303,8/31/2022,3/31/2020,371000
A00000327,11/30/2022,4/30/2020,181000
A00001608,4/30/2023,8/31/2022,95000
A00000354,12/31/2021,9/30/2020,547000
A00001470,5/31/2022,1/31/2022,1165000
A00001494,12/31/2022,4/30/2022,14000
A00000378,12/31/2022,12/31/2020,4000
A00000405,10/31/2022,3/31/2021,56000
A00000285,1/31/2022,11/30/2019,384000
A00001478,4/30/2023,1/31/2022,17000
A00000274,7/31/2022,10/31/2019,1643000
A00000261,3/31/2023,8/31/2019,329000
A00000140,11/30/2022,6/30/2018,2015000
A00001460,2/28/2022,12/31/2021,21000
A00000381,10/31/2022,1/31/2021,1003000
A00001422,5/31/2022,8/31/2021,11000
A00000162,10/31/2021,9/30/2018,136000
A00000140,4/30/2023,6/30/2018,497000
A00000381,11/30/2021,1/31/2021,31000
A00000239,7/31/2022,3/31/2019,1255000
A00000412,5/31/2022,6/30/2021,155000
A00000274,4/30/2023,10/31/2019,971000
A00001397,7/31/2022,5/31/2021,1000
A00000379,3/31/2023,1/31/2021,86000
A00000337,10/31/2021,6/30/2020,786000
A00001477,9/30/2022,1/31/2022,7000
A00000251,4/30/2023,7/31/2019,699000
A00000316,8/31/2021,4/30/2020,216849000
A00000346,11/30/2022,7/31/2020,79000
A00000039,11/30/2022,1/31/2018,5248000
A00000150,11/30/2022,7/31/2018,1430000
A00000303,10/31/2022,3/31/2020,276000
A00000339,4/30/2023,6/30/2020,38000
A00000191,5/31/2022,12/31/2018,132000
A00000407,5/31/2022,3/31/2021,28000
A00001397,9/30/2022,5/31/2021,4000
A00001481,4/30/2022,3/31/2022,423000
A00001415,11/30/2022,8/31/2021,910000
A00001494,5/31/2022,4/30/2022,62000
A00001400,3/31/2022,6/30/2021,500000
A00000397,1/31/2022,2/28/2021,155000
A00000194,2/28/2023,3/31/2019,3000
A00000379,1/31/2022,1/31/2021,37000
A00000354,7/31/2021,9/30/2020,96000
A00000374,9/30/2022,11/30/2020,388000
A00000124,1/31/2023,1/31/2018,112000
A00000172,9/30/2021,8/31/2018,156000
A00001547,5/31/2023,6/30/2022,3000
A00000251,11/30/2021,7/31/2019,625000
A00000196,3/31/2022,3/31/2019,534000
A00000341,7/31/2022,10/31/2020,34942000
A00001437,5/31/2022,10/31/2021,2000
A00000162,8/31/2022,9/30/2018,134000
A00001452,6/30/2022,3/31/2022,112000
A00001496,7/31/2022,2/28/2022,17000
A00000003,4/30/2022,1/31/2018,1228000
A00001410,3/31/2022,7/31/2021,35000
A00000242,1/31/2023,5/31/2019,7493000
A00000413,7/31/2021,4/30/2021,2000
A00000350,5/31/2022,7/31/2020,77000
A00000244,1/31/2022,4/30/2019,724000
A00000382,9/30/2021,1/31/2021,295000
A00000326,8/31/2022,4/30/2020,10000
A00001674,1/31/2023,11/30/2022,290000
A00001556,1/31/2023,4/30/2022,97000
A00000341,11/30/2022,10/31/2020,18698000
A00000390,5/31/2022,2/28/2021,6000
A00000421,3/31/2022,5/31/2021,316000
A00000109,12/31/2022,1/31/2018,7000
A00000405,6/30/2021,3/31/2021,53000
A00001394,1/31/2023,5/31/2021,486000
A00001410,1/31/2022,7/31/2021,84000
A00000411,7/31/2021,4/30/2021,2331000
A00000050,2/28/2023,1/31/2018,2000
A00000162,7/31/2021,9/30/2018,113000
A00000323,5/31/2021,12/31/2020,6000
A00001394,8/31/2021,5/31/2021,634000
A00000412,10/31/2022,6/30/2021,136000
A00000372,11/30/2021,12/31/2020,3531000
A00000354,11/30/2021,9/30/2020,857000
A00000387,12/31/2021,2/28/2021,192000
A00001420,2/28/2022,8/31/2021,382000
A00001452,3/31/2022,3/31/2022,165000
A00001484,12/31/2022,1/31/2022,14000
A00000316,7/31/2021,4/30/2020,165090000
A00001591,8/31/2022,7/31/2022,161000
A00000400,4/30/2023,3/31/2021,1320000
A00001531,5/31/2022,3/31/2022,74000
A00000244,3/31/2023,4/30/2019,1172000
A00000390,3/31/2023,2/28/2021,8000
A00001416,9/30/2022,6/30/2021,2460000
A00000374,1/31/2023,11/30/2020,210000
A00000212,7/31/2021,10/31/2019,7640000
A00000251,8/31/2022,7/31/2019,1219000
A00000148,6/30/2021,7/31/2018,7560000
A00000354,3/31/2022,9/30/2020,277000
A00001528,6/30/2022,4/30/2022,12000
A00001539,1/31/2023,4/30/2022,63000
A00001445,1/31/2022,10/31/2021,11482000
A00000217,1/31/2023,4/30/2019,1240000
A00000285,10/31/2022,11/30/2019,489000
A00000251,5/31/2023,7/31/2019,1124000
A00000242,3/31/2021,5/31/2019,4864000
A00001394,9/30/2021,5/31/2021,611000
A00000124,4/30/2021,1/31/2018,124000
A00001556,2/28/2023,4/30/2022,86000
A00000261,8/31/2021,8/31/2019,432000
A00000333,12/31/2022,4/30/2020,35000
A00001505,10/31/2022,2/28/2022,577000
A00000285,9/30/2021,11/30/2019,519000
A00000421,1/31/2023,5/31/2021,181000
A00000206,2/28/2022,6/30/2018,1977000
A00000206,9/30/2021,6/30/2018,1044000
A00000333,5/31/2023,4/30/2020,27000
A00001445,12/31/2022,10/31/2021,3712000
A00000337,7/31/2021,6/30/2020,743000
A00000407,5/31/2021,3/31/2021,12000
A00001550,4/30/2023,5/31/2022,21000
A00000341,5/31/2023,10/31/2020,15984000
A00000183,6/30/2022,12/31/2018,5253000
A00000412,6/30/2022,6/30/2021,137000
A00000039,10/31/2022,1/31/2018,5052000
A00000239,5/31/2022,3/31/2019,1231000
A00000423,3/31/2022,5/31/2021,623000
A00000378,6/30/2021,12/31/2020,1000
A00000149,5/31/2023,7/31/2018,607000
A00000150,7/31/2022,7/31/2018,1376000
A00001401,5/31/2021,5/31/2021,6000
A00001397,3/31/2022,5/31/2021,6000
A00002429,4/30/2023,3/31/2023,2000
A00000378,1/31/2023,12/31/2020,47000
A00001547,9/30/2022,6/30/2022,2000
A00000350,6/30/2021,7/31/2020,84000
A00000413,12/31/2021,4/30/2021,1000
A00000140,7/31/2021,6/30/2018,1574000
A00001422,8/31/2022,8/31/2021,33000
A00000039,7/31/2022,1/31/2018,4206000
A00000400,10/31/2022,3/31/2021,4034000
A00000124,9/30/2022,1/31/2018,106000
A00001496,10/31/2022,2/28/2022,17000
A00000006,9/30/2021,1/31/2018,463000
A00000261,7/31/2022,8/31/2019,358000
A00001460,1/31/2022,12/31/2021,1000
A00000261,4/30/2022,8/31/2019,421000
A00000274,5/31/2023,10/31/2019,1902000
A00000217,10/31/2022,4/30/2019,1300000
A00000285,5/31/2023,11/30/2019,208000
A00001591,4/30/2023,7/31/2022,93000
A00000274,6/30/2022,10/31/2019,1750000
A00001422,9/30/2022,8/31/2021,21000
A00001477,10/31/2022,1/31/2022,13000
A00000039,5/31/2022,1/31/2018,4217000
A00000381,5/31/2021,1/31/2021,3000
A00000337,1/31/2023,6/30/2020,15000
A00001406,5/31/2022,8/31/2021,1049000
A00000397,7/31/2022,2/28/2021,144000
A00001425,12/31/2022,8/31/2021,29000
A00000289,2/28/2023,12/31/2019,460000
A00000148,8/31/2022,7/31/2018,26429000
A00001416,10/31/2022,6/30/2021,2112000
A00000242,5/31/2021,5/31/2019,5038000
A00000006,6/30/2022,1/31/2018,660000
A00001515,7/31/2022,3/31/2022,1000
A00000050,12/31/2022,1/31/2018,10000
A00000006,12/31/2021,1/31/2018,364000
A00001397,12/31/2021,5/31/2021,3000
A00001484,7/31/2022,1/31/2022,12000
A00000148,8/31/2021,7/31/2018,11356000
A00001415,8/31/2022,8/31/2021,4147000
A00000003,2/28/2023,1/31/2018,2404000
A00000381,8/31/2022,1/31/2021,3111000
A00000350,11/30/2021,7/31/2020,71000
A00000413,2/28/2022,4/30/2021,1000
A00000242,12/31/2022,5/31/2019,6245000
A00000212,9/30/2021,10/31/2019,9237000
A00000412,9/30/2022,6/30/2021,91000
A00001470,6/30/2022,1/31/2022,1291000
A00000354,8/31/2021,9/30/2020,247000
A00000162,2/28/2022,9/30/2018,116000
A00000217,2/28/2023,4/30/2019,1374000
A00001591,5/31/2023,7/31/2022,155000
A00001465,2/28/2023,1/31/2022,108000
A00000274,8/31/2021,10/31/2019,924000
A00000039,3/31/2022,1/31/2018,3989000
A00000244,5/31/2022,4/30/2019,1949000
A00001585,1/31/2023,12/31/2022,6000
A00000303,4/30/2022,3/31/2020,633000
A00001494,11/30/2022,4/30/2022,18000
A00001576,2/28/2023,6/30/2022,7000
A00000333,6/30/2021,4/30/2020,56000
A00000261,8/31/2022,8/31/2019,473000
A00001556,3/31/2023,4/30/2022,131000
A00001412,7/31/2021,7/31/2021,21000
A00001465,2/28/2022,1/31/2022,5000
A00000242,5/31/2023,5/31/2019,6292000
A00000172,11/30/2021,8/31/2018,209000
A00000327,10/31/2022,4/30/2020,322000
A00000302,12/31/2021,2/29/2020,342000
A00000377,2/28/2023,1/31/2021,1000
A00001547,3/31/2023,6/30/2022,4000
A00001719,4/30/2023,2/28/2023,223000
A00000150,5/31/2023,7/31/2018,1234000
A00000303,3/31/2023,3/31/2020,1025000
A00000339,3/31/2023,6/30/2020,95000
A00000381,3/31/2022,1/31/2021,1120000
A00000385,4/30/2021,1/31/2021,95000
A00000337,9/30/2021,6/30/2020,581000
A00000006,5/31/2022,1/31/2018,570000
A00000305,10/31/2021,7/31/2020,473000
A00000039,2/28/2022,1/31/2018,3336000
A00000191,4/30/2023,12/31/2018,400000
A00001421,10/31/2021,8/31/2021,191000
A00000350,7/31/2021,7/31/2020,75000
A00000374,11/30/2021,11/30/2020,125000
A00001528,2/28/2023,4/30/2022,47000
A00001420,2/28/2023,8/31/2021,786000
A00000316,3/31/2021,4/30/2020,293686000
A00001484,4/30/2023,1/31/2022,2000
A00001415,1/31/2022,8/31/2021,5975000
A00000372,4/30/2023,12/31/2020,1253000
A00001551,3/31/2023,5/31/2022,120000
A00000183,4/30/2022,12/31/2018,4961000
A00000230,3/31/2023,1/31/2018,6763000
A00000149,1/31/2023,7/31/2018,850000
A00001539,7/31/2022,4/30/2022,74000
A00001400,12/31/2021,6/30/2021,465000
A00001421,9/30/2022,8/31/2021,440000
A00001505,5/31/2022,2/28/2022,1043000
A00001406,11/30/2021,8/31/2021,48000
A00000194,5/31/2023,3/31/2019,8000
A00000407,4/30/2021,3/31/2021,5000
A00000261,5/31/2022,8/31/2019,433000
A00001412,2/28/2022,7/31/2021,7000
A00001421,4/30/2023,8/31/2021,194000
A00000003,9/30/2021,1/31/2018,744000
A00000183,1/31/2022,12/31/2018,6364000
A00000251,1/31/2022,7/31/2019,1007000
A00000372,3/31/2023,12/31/2020,3630000
A00000285,4/30/2022,11/30/2019,336000
A00000150,12/31/2022,7/31/2018,1577000
A00000378,5/31/2021,12/31/2020,2000
A00001547,8/31/2022,6/30/2022,2000
A00000337,8/31/2021,6/30/2020,435000
A00001421,1/31/2022,8/31/2021,260000
A00000405,7/31/2021,3/31/2021,37000
A00001566,3/31/2023,6/30/2022,198000
A00001477,3/31/2023,1/31/2022,5000
A00000327,9/30/2022,4/30/2020,628000
A00000382,4/30/2021,1/31/2021,98000
A00000326,5/31/2022,4/30/2020,16000
A00000072,12/31/2021,1/31/2018,489000
A00000242,8/31/2021,5/31/2019,5318000
A00000183,5/31/2022,12/31/2018,4914000
A00000412,4/30/2023,6/30/2021,8000
A00001460,12/31/2021,12/31/2021,4000
A00000302,1/31/2022,2/29/2020,410000
A00001496,1/31/2023,2/28/2022,19000
A00001421,2/28/2022,8/31/2021,242000
A00000382,12/31/2021,1/31/2021,287000
A00001515,10/31/2022,3/31/2022,1000
A00000274,3/31/2021,10/31/2019,759000
A00000155,3/31/2023,1/31/2018,7968000
A00000340,12/31/2021,6/30/2020,1719000
A00000003,8/31/2022,1/31/2018,2670000
A00000411,6/30/2021,4/30/2021,508000
A00000256,10/31/2021,8/31/2019,6000
A00001515,3/31/2023,3/31/2022,1000
A00000183,12/31/2022,12/31/2018,5727000
A00000003,2/28/2022,1/31/2018,939000
A00001421,3/31/2023,8/31/2021,465000
A00001674,5/31/2023,11/30/2022,241000
A00000154,5/31/2023,8/31/2018,265000
A00001437,4/30/2022,10/31/2021,4000
A00001406,5/31/2023,8/31/2021,1179000
A00000316,7/31/2022,4/30/2020,127186000
A00000377,10/31/2022,1/31/2021,5000
A00001406,6/30/2022,8/31/2021,1138000
A00000050,11/30/2022,1/31/2018,7000
A00001573,2/28/2023,6/30/2022,69000
A00000327,1/31/2023,4/30/2020,124000
A00002404,5/31/2023,3/31/2023,35000
A00000379,5/31/2021,1/31/2021,22000
A00001528,8/31/2022,4/30/2022,22000
A00001556,8/31/2022,4/30/2022,361000
A00000385,3/31/2021,1/31/2021,9000
A00001408,9/30/2022,7/31/2021,112000
A00000400,5/31/2023,3/31/2021,4386000
A00002412,5/31/2023,3/31/2023,11000
A00001489,8/31/2022,1/31/2022,23000
A00001550,12/31/2022,5/31/2022,45000
A00000072,8/31/2022,1/31/2018,669000
A00001557,1/31/2023,7/31/2022,2000
A00001648,12/31/2022,10/31/2022,606000
A00001518,7/31/2022,6/30/2022,8000
A00000378,1/31/2022,12/31/2020,2000
A00000326,5/31/2021,4/30/2020,2000
A00001591,7/31/2022,7/31/2022,21000
A00000302,5/31/2021,2/29/2020,210000
A00000109,2/28/2023,1/31/2018,21000
A00001550,2/28/2023,5/31/2022,63000
A00000407,10/31/2021,3/31/2021,98000
A00000172,4/30/2021,8/31/2018,79000
A00000183,8/31/2021,12/31/2018,5264000
A00001470,11/30/2022,1/31/2022,1486000
A00000239,12/31/2022,3/31/2019,1320000
A00001478,3/31/2022,1/31/2022,13000
A00000340,5/31/2023,6/30/2020,787000
A00001548,2/28/2023,4/30/2022,53000
A00000326,9/30/2022,4/30/2020,8000
A00000372,10/31/2022,12/31/2020,4510000
A00000393,8/31/2021,3/31/2021,16000
A00000083,3/31/2023,3/31/2018,5000
A00000416,9/30/2022,4/30/2021,305000
A00000261,2/28/2022,8/31/2019,424000
A00001478,2/28/2023,1/31/2022,52000
A00001415,10/31/2021,8/31/2021,3628000
A00000003,12/31/2021,1/31/2018,899000
A00001416,6/30/2022,6/30/2021,172000
A00001489,12/31/2022,1/31/2022,6000
A00001425,5/31/2023,8/31/2021,20000
A00000326,5/31/2023,4/30/2020,14000
A00000191,9/30/2022,12/31/2018,206000
A00001478,12/31/2022,1/31/2022,44000
A00000379,8/31/2022,1/31/2021,63000
A00000346,10/31/2021,7/31/2020,134000
A00000378,5/31/2023,12/31/2020,2000
A00001400,11/30/2021,6/30/2021,513000
A00000242,8/31/2022,5/31/2019,10686000
A00000372,5/31/2021,12/31/2020,2368000
A00001454,6/30/2022,11/30/2021,5000
A00001547,6/30/2022,6/30/2022,4000
A00000242,3/31/2023,5/31/2019,7843000
A00001460,4/30/2022,12/31/2021,108000
A00000006,4/30/2023,1/31/2018,148000
A00001401,1/31/2022,5/31/2021,15000
A00001505,2/28/2022,2/28/2022,588000
A00000302,1/31/2023,2/29/2020,1933000
A00001550,6/30/2022,5/31/2022,23000
A00001477,2/28/2023,1/31/2022,7000
A00000230,10/31/2022,1/31/2018,6388000
A00000217,11/30/2022,4/30/2019,1228000
A00000406,10/31/2021,3/31/2021,181000
A00000337,2/28/2022,6/30/2020,757000
A00000316,12/31/2021,4/30/2020,289250000
A00001437,9/30/2022,10/31/2021,5000
A00001547,4/30/2023,6/30/2022,1000
A00000072,4/30/2022,1/31/2018,517000
A00001397,5/31/2022,5/31/2021,4000
A00001406,1/31/2022,8/31/2021,260000
A00000405,12/31/2021,3/31/2021,54000
A00000326,2/28/2022,4/30/2020,23000
A00000374,5/31/2022,11/30/2020,358000
A00000405,1/31/2022,3/31/2021,52000
A00000251,4/30/2021,7/31/2019,466000
A00001531,6/30/2022,3/31/2022,11000
A00000387,4/30/2022,2/28/2021,354000
A00001394,6/30/2021,5/31/2021,150000
A00001494,2/28/2023,4/30/2022,23000
A00001437,3/31/2022,10/31/2021,8000
A00001505,4/30/2022,2/28/2022,893000
A00001494,1/31/2023,4/30/2022,8000
A00000216,4/30/2022,10/31/2018,1661000
A00000405,3/31/2021,3/31/2021,22000
A00001401,11/30/2022,5/31/2021,2775000
A00000413,4/30/2021,4/30/2021,1000
A00001496,11/30/2022,2/28/2022,27000
A00000316,6/30/2021,4/30/2020,176036000
A00000183,8/31/2022,12/31/2018,6521000
A00001444,6/30/2022,6/30/2022,96000
A00000387,1/31/2022,2/28/2021,181000
A00000423,5/31/2022,5/31/2021,278000
A00000154,4/30/2023,8/31/2018,88000
A00000333,4/30/2022,4/30/2020,56000
A00001556,6/30/2022,4/30/2022,104000
A00000124,12/31/2022,1/31/2018,100000
A00001470,7/31/2022,1/31/2022,1977000
A00000261,7/31/2021,8/31/2019,311000
A00000326,1/31/2022,4/30/2020,9000
A00001444,10/31/2022,6/30/2022,46000
A00001425,2/28/2023,8/31/2021,31000
A00000379,4/30/2021,1/31/2021,13000
A00000372,11/30/2022,12/31/2020,4319000
A00001576,6/30/2022,6/30/2022,7000
A00000377,11/30/2022,1/31/2021,1000
A00001494,7/31/2022,4/30/2022,79000
A00000326,9/30/2021,4/30/2020,3000
A00001401,12/31/2021,5/31/2021,3354000
A00000387,9/30/2021,2/28/2021,88000
A00000261,12/31/2021,8/31/2019,460000
A00001480,3/31/2023,1/31/2022,650000
A00000421,8/31/2021,5/31/2021,208000
A00000385,9/30/2021,1/31/2021,917000
A00001397,10/31/2022,5/31/2021,8000
A00001480,5/31/2022,1/31/2022,19000
A00000242,4/30/2023,5/31/2019,2979000
A00000407,3/31/2022,3/31/2021,105000
A00000124,2/28/2022,1/31/2018,99000
A00000406,3/31/2022,3/31/2021,208000
A00000293,9/30/2021,12/31/2019,32000
A00001394,2/28/2023,5/31/2021,471000
A00000039,3/31/2023,1/31/2018,5060000
A00000274,12/31/2021,10/31/2019,1146000
A00001489,3/31/2022,1/31/2022,14000
A00001422,10/31/2021,8/31/2021,26000
A00000387,11/30/2021,2/28/2021,500000
A00001515,12/31/2022,3/31/2022,2000
A00001566,7/31/2022,6/30/2022,127000
A00001397,1/31/2022,5/31/2021,6000
A00001416,12/31/2022,6/30/2021,2438000
A00001397,10/31/2021,5/31/2021,3000
A00000242,7/31/2022,5/31/2019,9637000
A00001591,9/30/2022,7/31/2022,189000
A00000412,12/31/2021,6/30/2021,200000
A00000354,3/31/2021,9/30/2020,58000
A00000385,4/30/2022,1/31/2021,1671000
A00000302,3/31/2021,2/29/2020,295000
A00000381,4/30/2022,1/31/2021,1172000
A00000372,9/30/2021,12/31/2020,3146000
A00000162,5/31/2023,9/30/2018,140000
A00000374,8/31/2021,11/30/2020,100000
A00000355,3/31/2022,9/30/2020,2003000
A00001465,3/31/2022,1/31/2022,14000
A00001394,11/30/2022,5/31/2021,663000
A00001591,12/31/2022,7/31/2022,260000
A00000274,10/31/2021,10/31/2019,908000
A00001496,4/30/2023,2/28/2022,10000
A00000412,1/31/2022,6/30/2021,165000
A00000196,7/31/2022,3/31/2019,548000
A00000149,3/31/2023,7/31/2018,842000
A00000251,12/31/2021,7/31/2019,780000
A00000303,5/31/2021,3/31/2020,1027000
A00000251,7/31/2022,7/31/2019,904000
A00001400,1/31/2022,6/30/2021,488000
A00000140,1/31/2023,6/30/2018,2174000
A00001550,5/31/2022,5/31/2022,12000
A00000261,11/30/2021,8/31/2019,417000
A00000346,5/31/2023,7/31/2020,32000
A00001515,4/30/2022,3/31/2022,9000
A00000355,1/31/2023,9/30/2020,10897000
A00000183,11/30/2022,12/31/2018,5286000
A00001477,5/31/2023,1/31/2022,6000
A00000244,8/31/2022,4/30/2019,2279000
A00000333,8/31/2022,4/30/2020,25000
A00001539,5/31/2022,4/30/2022,77000
A00000124,2/28/2023,1/31/2018,82000
A00000400,12/31/2022,3/31/2021,3070000
A00001445,5/31/2023,10/31/2021,6501000
A00000285,11/30/2022,11/30/2019,286000
A00000337,4/30/2022,6/30/2020,298000
A00000217,5/31/2022,4/30/2019,1135000
A00002393,4/30/2023,3/31/2023,28000
A00001437,6/30/2022,10/31/2021,4000
A00000413,10/31/2021,4/30/2021,3000
A00000285,7/31/2022,11/30/2019,297000
A00000039,1/31/2023,1/31/2018,5807000
A00000107,5/31/2023,1/31/2018,56000
A00000274,1/31/2023,10/31/2019,2936000
A00000390,9/30/2021,2/28/2021,21000
A00000244,10/31/2022,4/30/2019,5837000
A00001420,10/31/2022,8/31/2021,490000
A00000423,4/30/2022,5/31/2021,356000
A00000124,10/31/2021,1/31/2018,79000
A00000083,4/30/2023,3/31/2018,3000
A00000381,3/31/2021,1/31/2021,5000
A00001400,6/30/2021,6/30/2021,172000
A00000140,4/30/2022,6/30/2018,2866000
A00000377,12/31/2021,1/31/2021,2000
A00001456,7/31/2022,11/30/2021,6836000
A00001648,1/31/2023,10/31/2022,591000
A00000400,7/31/2021,3/31/2021,3474000
A00000196,2/28/2023,3/31/2019,317000
A00000378,10/31/2021,12/31/2020,2000
A00000382,2/28/2022,1/31/2021,341000
A00000405,8/31/2022,3/31/2021,71000
A00000390,4/30/2023,2/28/2021,6000
A00000407,11/30/2021,3/31/2021,176000
A00001566,4/30/2023,6/30/2022,56000
A00001452,5/31/2023,3/31/2022,149000
A00000162,12/31/2022,9/30/2018,133000
A00000337,3/31/2023,6/30/2020,36000
A00000150,1/31/2022,7/31/2018,604000
A00001415,12/31/2021,8/31/2021,4553000
A00001397,12/31/2022,5/31/2021,10000
A00000382,11/30/2021,1/31/2021,287000
A00000337,8/31/2022,6/30/2020,43000
A00000305,6/30/2021,7/31/2020,363000
A00001480,4/30/2023,1/31/2022,166000
A00000216,2/28/2023,10/31/2018,3266000
A00000251,6/30/2022,7/31/2019,921000
A00000327,4/30/2023,4/30/2020,32000
A00000259,3/31/2023,9/30/2019,47000
A00001437,1/31/2023,10/31/2021,12000
A00001547,10/31/2022,6/30/2022,2000
A00001432,3/31/2022,9/30/2021,1000
A00001420,12/31/2022,8/31/2021,455000
A00000346,2/28/2023,7/31/2020,85000
A00001415,1/31/2023,8/31/2021,637000
A00000354,8/31/2022,9/30/2020,319000
A00000379,9/30/2022,1/31/2021,52000
A00000162,4/30/2023,9/30/2018,35000
A00000400,10/31/2021,3/31/2021,2967000
A00000326,3/31/2021,4/30/2020,24000
A00000261,10/31/2021,8/31/2019,414000
A00000172,7/31/2022,8/31/2018,636000
A00000302,6/30/2022,2/29/2020,396000
A00000140,9/30/2022,6/30/2018,2304000
A00000399,4/30/2022,12/31/2021,8000
A00000400,7/31/2022,3/31/2021,4896000
A00000215,3/31/2023,2/28/2019,6131000
A00001397,5/31/2023,5/31/2021,5000
A00000316,10/31/2021,4/30/2020,328509000
A00001456,8/31/2022,11/30/2021,7566000
A00001477,1/31/2023,1/31/2022,6000
A00001420,7/31/2022,8/31/2021,326000
A00001416,11/30/2022,6/30/2021,2270000
A00000316,5/31/2023,4/30/2020,75215000
